scenario,method,method_type,seed_index,seed_value,full_front_size,matched_output_cardinality,matched_single_hv_analytic_ref1p2,compromise_max_score,compromise_sum_tiebreak,objective_cost,objective_negative_reliability,objective_negative_renewable,objective_risk,objective_negative_quality,portfolio_size,selected_candidate_ids,selected_set_sha256
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,6,149081,38,1,0.0121892051,0.9879675557,3.1986794174,1129.1700000000,-2.2477674257,-22.0707200000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-15.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement,1af2d37c4ea0fc5da89029fa83f65d67f243e118ca0894538a5905694bbb5812
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,7,157000,38,1,0.0146426218,0.9890541148,3.1396154468,1083.5500000000,-2.5160955830,-20.0776800000,0.2126909091,-0.7745454545,11,rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-reliability-automation;rts-zone-25.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,67cd1dda58e9e9ca42221b1a8d7c5c977339027ee9cccfe75a64464784cbd380
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,8,164919,39,1,0.0121960253,0.9878973369,3.1985574745,1129.1100000000,-2.2477674257,-22.1995200000,0.2207272727,-0.7663636364,11,rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,f24ec35a7e0353377c0709fd6c6c2f613b7162a1ed02f67b81dd329757029401
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,9,172838,38,1,0.0127447427,0.9889744318,3.1882293970,1115.8800000000,-2.2477674257,-20.2238400000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-27.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,ebd2e05832b50fc98cc56c4294af54f8bc5347bfd6c96d7ba5346c6cc56dd09e
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,10,180757,38,1,0.0123141345,0.9882117949,3.1963374497,1126.1700000000,-2.2477674257,-21.6227200000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-35.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,2c7b9ca0b47396e96f669e8ad9fabdff7306c10f442d065d6fcf838f68334c69
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,11,188676,39,1,0.0138776078,0.9898433128,3.1315115015,1114.1200000000,-3.1799792959,-18.6300800000,0.1999666667,-0.7875000000,12,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-25.0-reliability-automation;rts-zone-27.0-reliability-automation;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-reliability-automation;rts-zone-35.0-reliability-automation,74b35ab11d363331115961953ff3b1f61752f0756ddf0e9da802bda49b95936c
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,12,196595,39,1,0.0122423024,0.9879877054,3.1976909464,1128.0000000000,-2.2477674257,-22.0337600000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,7f78afd2a9bf71395bb70ddc0d2813fba5c9cb98639ca2c359ce9486904ba9de
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,13,204514,39,1,0.0129233858,0.9882496520,3.2120546905,1094.3300000000,-1.5555555556,-21.5532800000,0.2368000000,-0.7500000000,10,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement,f7a570a35d5bd5ce6ecfe3dc219bfce7c0311343f8c44704cc39df6ea210e001
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,14,212433,38,1,0.0129650002,0.9900875341,3.1777755141,1145.0459803970,-5.4149292717,-18.1821128000,0.2250249215,-0.7766666667,12,rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-14.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-reliability-automation;rts-zone-32.0-transmission-reinforcement;rts-zone-35.0-reliability-automation;rts-zone-36.0-transmission-reinforcement;simbench-LV5.212-feeder-reinforcement,ea4c5bf80deb271d51ed9fc7a802c51b999e307008041bb163886a52fcdc783a
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,15,220352,39,1,0.0124648704,0.9885073243,3.1935036688,1122.5400000000,-2.2477674257,-21.0806400000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-reliability-automation;rts-zone-26.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-reliability-automation;rts-zone-37.0-transmission-reinforcement,38df8746f30b2d7a96d849bdf40af09e49e38054b541233c72c3e2d4aa155d82
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,16,228271,39,1,0.0122379657,0.9880628090,3.1977660500,1128.0000000000,-2.2477674257,-21.8960000000,0.2207272727,-0.7663636364,11,rts-zone-12.0-reliability-automation;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement,57ea6a5cf2731b991c442f73cfe6af4e247777cf5460af3fe5f7ee2df2766530
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,17,236190,38,1,0.0120204200,0.9893627721,3.1773573134,1144.3800000000,-2.8130286088,-19.5115200000,0.2073333333,-0.7800000000,12,rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-14.0-reliability-automation;rts-zone-15.0-reliability-automation;rts-zone-16.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-27.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,764a4bc51ca4e79128bd552e89fc99d8c2fdc61da8ddd60d770540253920fadc
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,18,244109,39,1,0.0139637943,0.9899968603,3.1259955918,1144.5559803970,-6.2768467694,-18.3484328000,0.2055306967,-0.7953846154,13,rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-21.0-reliability-automation;rts-zone-23.0-reliability-automation;rts-zone-24.0-reliability-automation;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-33.0-reliability-automation;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement;simbench-LV5.212-feeder-reinforcement,bdf5a50bb7c10886f2eb8d56bb03bc627606f5f7c8ea6124f4fe1b0f62a5af0b
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,19,252028,39,1,0.0142159010,0.9895603006,3.1256739531,1106.9000000000,-3.1096849234,-19.1492000000,0.1999666667,-0.7875000000,12,rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-13.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-reliability-automation;rts-zone-26.0-reliability-automation;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-34.0-reliability-automation;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,a5b857ecc853330a56a5cb03b9892f86b51f3666f23e29238561ea284346b8bb
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,20,259947,39,1,0.0127604589,0.9879052747,3.2153568649,1098.5600000000,-1.5555555556,-22.1849600000,0.2368000000,-0.7500000000,10,rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-17.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement,4f107e35d8edc82055bcf45b3d926259dad70779060b1332835ec5e156c87332
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,21,267866,38,1,0.0121221414,0.9877532358,3.1999392354,1130.8800000000,-2.2477674257,-22.4638400000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation;rts-zone-37.0-transmission-reinforcement,fd960917ea9870151ec0eec755a4deb2d5cb49451732aa88505f6f29c1ee121b
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,22,275785,39,1,0.0144503749,0.9885955557,3.1432172326,1088.2600000000,-2.5160955830,-20.9188000000,0.2126909091,-0.7745454545,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,aa2e9cae7bef7684f0fdddca7b6e7549af9c145767493547aaed58e7e6c353df
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,23,283704,39,1,0.0122379657,0.9880628090,3.1977660500,1128.0000000000,-2.2477674257,-21.8960000000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement,52689837ef1f319545984792eadacab51a7306a195fec691df153d5f68875ff1
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,24,291623,38,1,0.0125381996,0.9886514255,3.1921219079,1120.7700000000,-2.2477674257,-20.8163200000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-reliability-automation;rts-zone-13.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation;rts-zone-37.0-transmission-reinforcement,c70eda35e3b89bed9d44f3fa7c29aa00b2f311ced25a991b38aab1367a985e46
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,25,299542,38,1,0.0123228675,0.9882288916,3.1961735120,1125.9600000000,-2.2477674257,-21.5913600000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-14.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-32.0-reliability-automation;rts-zone-36.0-transmission-reinforcement,d843f2a1f3933ac804ed20b08973315d6e92ed7464635a707ac2caba6d9594a5
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,26,307461,39,1,0.0127882333,0.9879638921,3.2147947927,1097.8400000000,-1.5555555556,-22.0774400000,0.2368000000,-0.7500000000,10,rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-25.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-27.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement,a384d30915c7b7fd3d518192d50ef9e022a5172ed05c5e3da7e6cbda0ae47fca
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,27,315380,39,1,0.0126506238,0.9887888100,3.1900092924,1118.1600000000,-2.2477674257,-20.5643200000,0.2207272727,-0.7663636364,11,rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-35.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement,bdde560d77045ffbcb2e41251ee1c899996f24c21f39e06035208b8037780022
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,28,323299,39,1,0.0125605489,0.9886953885,3.1917003537,1120.2300000000,-2.2477674257,-20.7356800000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-22.0-reliability-automation;rts-zone-23.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-27.0-transmission-reinforcement;rts-zone-33.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-37.0-transmission-reinforcement,b1c04ceb3ce1bc166dd715f3c3944660905954550a749e840335c0eab781afb8
reliability_driven_review,Ablation-NoPreferenceRanking,shared_custom_moea,29,331218,38,1,0.0145220271,0.9888196452,3.1418637358,1086.4300000000,-2.5160955830,-20.5077600000,0.2126909091,-0.7745454545,11,rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-transmission-reinforcement;rts-zone-15.0-transmission-reinforcement;rts-zone-16.0-reliability-automation;rts-zone-22.0-transmission-reinforcement;rts-zone-22.0-reliability-automation;rts-zone-26.0-transmission-reinforcement;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,b8255ede89b6210414d7113db0aed25ebbc696ccce922c2f019152485b4f1759
reliability_driven_review,AHP-TOPSIS,deterministic,unique,not_applicable,1,1,0.0238317742,0.9999711233,2.9825250508,1159.5077451610,-38.9416427994,-0.0529675200,0.3438062677,-0.8071428571,14,simbench-LV5.201-feeder-reinforcement;simbench-LV5.202-feeder-reinforcement;simbench-LV5.203-feeder-reinforcement;simbench-LV5.204-feeder-reinforcement;simbench-LV5.205-feeder-reinforcement;simbench-LV5.206-feeder-reinforcement;simbench-LV5.207-feeder-reinforcement;simbench-LV5.208-feeder-reinforcement;simbench-LV5.209-feeder-reinforcement;simbench-LV5.210-feeder-reinforcement;simbench-LV5.210-protection-automation;simbench-LV5.211-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement;simbench-LV5.213-feeder-reinforcement,937f372bc12884a900107c462c2ca2c19350449d65382fc4d8b3f50cd5276dd8
reliability_driven_review,Weighted Sum,deterministic,unique,not_applicable,1,1,0.0091379703,1.0000000000,3.4661330601,1125.5460000000,-3.1930325203,-0.0000000000,0.4600000000,-0.7714532520,3,rts-zone-1-transmission-reinforcement;rts-zone-2-transmission-reinforcement;rts-zone-3-transmission-reinforcement,be4c2cda05616e93bf8726930312d25d37d513e9b5359af2c514bfb83b1a1fdc
reliability_driven_review,Greedy BCR,deterministic,unique,not_applicable,1,1,0.0119174414,0.9873551259,3.2037566428,1135.7700000000,-2.2477674257,-23.1940800000,0.2207272727,-0.7663636364,11,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-transmission-reinforcement;rts-zone-16.0-transmission-reinforcement;rts-zone-21.0-transmission-reinforcement;rts-zone-22.0-transmission-reinforcement;rts-zone-26.0-transmission-reinforcement;rts-zone-26.0-reliability-automation;rts-zone-31.0-transmission-reinforcement;rts-zone-32.0-transmission-reinforcement;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-reliability-automation,42fa790e8e18374c8c7bfd6ff8a8c4a478f4d1b955baf0288e9f886f6208c90d
