method,rolling_origin,seed,forecast_target_date_utc,target_count,mape,wape,mae,rmse,smape
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-20,144,0.0362388584,0.0375076993,1320.6391330295,1902.6747547280,0.0371488333
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-21,144,0.0353325232,0.0326597403,1051.2705078125,1418.4263268211,0.0361321309
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-22,144,0.0319540432,0.0289800205,1115.0063747830,1415.3121444467,0.0326036043
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-23,144,0.0267737166,0.0244434256,958.8701171875,1383.1925182640,0.0271376215
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-24,144,0.0242084928,0.0292936883,1142.4528944227,1913.1483366443,0.0238877828
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-25,144,0.0213269656,0.0236336345,925.5040622287,1398.5759460135,0.0213321514
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-26,144,0.0281172288,0.0311665442,1224.0737508138,1885.8649747792,0.0286187264
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-27,144,0.0328336719,0.0392894721,1376.3209364149,2263.9406254332,0.0337035953
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-28,144,0.0306272069,0.0339396632,1095.2878757053,1613.6974578180,0.0312638670
CSA-Poincare-IndependentEncoder,2018-01-01T00:00:00Z,71,2018-01-29,144,0.0277499767,0.0290593232,1126.1746012370,1598.3399873513,0.0282582324
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-02,144,0.1821890650,0.1666445383,4768.3460015191,6332.8991685799,0.1578536090
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-03,144,0.0902024753,0.0921942085,3239.5015869141,4382.4756993174,0.0956790631
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-04,144,0.0354258015,0.0367082890,1325.9563462999,1897.3101549095,0.0364116326
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-05,144,0.0271388710,0.0307560389,1114.0838351780,1740.9876172338,0.0271495279
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-06,144,0.0359764173,0.0388855846,1365.6237046984,1886.5309155011,0.0357701038
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-07,144,0.0785695454,0.0891106436,2691.8476426866,3781.2030786208,0.0740281070
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-08,144,0.0313503766,0.0333295830,918.5134345161,1346.7821777657,0.0311662948
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-09,144,0.0916955880,0.0953493370,3278.7637668186,4392.4050845077,0.0981221308
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-10,144,0.0378234362,0.0354853638,1261.6738755968,1594.8125781275,0.0373696167
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-11,144,0.0175552395,0.0188872663,679.9656507704,960.4146742217,0.0175692779
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-12,144,0.0141191026,0.0133263721,479.4825914171,664.7633563631,0.0141741073
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-13,144,0.0166296874,0.0190103969,668.8364732530,1021.8422194365,0.0164785729
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-14,144,0.0228936767,0.0224605611,677.6052178277,925.6664384329,0.0228872431
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-15,144,0.0290736505,0.0258237103,709.8045315213,921.3143241524,0.0295993384
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-16,144,0.0269163823,0.0263662749,889.6409505208,1191.6785125003,0.0268860277
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-17,144,0.0267213225,0.0295815466,1003.9463297526,1580.2104203538,0.0263112488
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-18,144,0.0345042608,0.0404850093,1352.3795301649,2235.6970834642,0.0333608789
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-19,144,0.0251039672,0.0291337068,970.5560641819,1687.2506982211,0.0245350766
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-20,144,0.0175492958,0.0189422556,627.3457099067,991.1323668105,0.0174370179
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-21,144,0.0303415192,0.0286283387,818.0781250000,1210.0925466286,0.0299153369
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-22,144,0.0263796394,0.0258538843,673.8057183160,948.1668003250,0.0263543160
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-23,144,0.0285928276,0.0311114763,1011.6828748915,1473.9717287529,0.0289298762
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-24,144,0.0170824685,0.0168487931,561.8107435438,789.2305166603,0.0172427211
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-25,144,0.0702883692,0.0601062999,1943.7306179470,4066.5558589806,0.0605779671
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-26,144,0.0325497274,0.0327314195,1101.3382839627,1986.3322362782,0.0336097191
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-27,144,0.0442791765,0.0308762858,1016.7283935547,1355.4519354490,0.0419971564
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-28,144,0.0382975136,0.0320746146,929.7625664605,1250.9771908070,0.0397493475
CSA-Poincare-Shared,2018-04-01T00:00:00Z,11,2018-04-29,144,0.0312611699,0.0347939188,937.6659206814,1542.6241358467,0.0317943542
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-02,144,0.1795051120,0.1644145161,4704.5364244249,6315.5791179494,0.1550429057
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-03,144,0.0863081013,0.0885911163,3112.8968573676,4249.6987198582,0.0909870261
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-04,144,0.0333959257,0.0353497576,1276.8842298720,1837.7354139313,0.0341264532
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-05,144,0.0265190359,0.0261019491,945.4975518121,1468.4078252280,0.0263464735
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-06,144,0.0364195145,0.0391270259,1374.1028849284,1923.0705157774,0.0358365463
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-07,144,0.0856849927,0.0970081446,2930.4147610135,4037.8587832952,0.0806530056
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-08,144,0.0301329723,0.0339492089,935.5893961589,1437.6149555553,0.0296018870
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-09,144,0.0861822186,0.0911567921,3134.5953369141,4185.6078859507,0.0918039198
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-10,144,0.0305569091,0.0281308997,1000.1876085069,1209.1128365594,0.0305202872
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-11,144,0.0170863525,0.0178575201,642.8934733073,911.3516431030,0.0171408198
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-12,144,0.0177198607,0.0169640769,610.3671332465,823.4681127840,0.0177133748
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-13,144,0.0204226804,0.0223523613,786.4156968859,1125.6578134694,0.0201399415
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-14,144,0.0246302344,0.0252961174,763.1501736111,1060.4060018426,0.0245507128
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-15,144,0.0298272670,0.0266122075,731.4775933160,948.2125549434,0.0302500865
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-16,144,0.0279345841,0.0267034399,901.0174424913,1218.3867417624,0.0278762563
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-17,144,0.0280875087,0.0300383749,1019.4502902561,1561.5110147726,0.0277806649
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-18,144,0.0311023987,0.0365837499,1222.0600992839,2175.2986243788,0.0300584750
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-19,144,0.0277879739,0.0321946282,1072.5271538628,1894.9879436428,0.0270336256
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-20,144,0.0190349236,0.0206397096,683.5634358724,1209.9653614131,0.0186744859
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-21,144,0.0334627334,0.0327109982,934.7434488932,1427.0262485436,0.0328005759
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-22,144,0.0291498587,0.0296086876,771.6636623806,1093.6952258389,0.0290340752
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-23,144,0.0308614196,0.0346162705,1125.6517605252,1614.9069575776,0.0312674894
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-24,144,0.0212182726,0.0215646659,719.0580919054,990.2920256547,0.0215016904
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-25,144,0.0675426777,0.0580052261,1875.7856377496,3988.7221057619,0.0581769016
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-26,144,0.0313722809,0.0306815445,1032.3646240234,1982.3405826505,0.0323617328
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-27,144,0.0437449090,0.0280123652,922.4220581055,1346.6050250640,0.0412035348
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-28,144,0.0407511431,0.0340885667,988.1419813368,1213.3298541346,0.0421428614
CSA-Poincare-Shared,2018-04-01T00:00:00Z,23,2018-04-29,144,0.0320949880,0.0344871781,929.3995225694,1393.3283589768,0.0322512401
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-02,144,0.1856721310,0.1696254847,4853.6424289280,6482.0557116812,0.1602153261
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-03,144,0.0832619328,0.0858651544,3017.1125556098,4175.3800641049,0.0882127187
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-04,144,0.0370357447,0.0380276682,1373.6142239041,1986.0862727007,0.0381036208
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-05,144,0.0290817239,0.0304659026,1103.5741509332,1787.2289958317,0.0290673098
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-06,144,0.0348396832,0.0364090057,1278.6486748589,1783.0022388842,0.0345412415
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-07,144,0.0802128361,0.0910077766,2749.1560940213,3891.0425408224,0.0754435191
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-08,144,0.0350833506,0.0357317712,984.7141452365,1441.7492889887,0.0345471337
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-09,144,0.0942683028,0.0994611799,3420.1571112739,4642.2993320905,0.1011849758
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-10,144,0.0347523353,0.0313336794,1114.0616997613,1403.3115133879,0.0342913972
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-11,144,0.0151404651,0.0156183225,562.2795071072,805.5418695456,0.0152105982
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-12,144,0.0178270702,0.0166652516,599.6154039171,818.9296991514,0.0179027491
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-13,144,0.0173089129,0.0198320376,697.7439846463,1015.0863027788,0.0171728020
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-14,144,0.0247635845,0.0256132672,772.7181599935,1055.5719440732,0.0246510294
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-15,144,0.0327252553,0.0297186504,816.8629692925,1056.7120789174,0.0331201101
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-16,144,0.0269124298,0.0263462263,888.9644775391,1204.0228134840,0.0268050567
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-17,144,0.0274952451,0.0301729075,1024.0160929362,1637.2811914597,0.0269760696
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-18,144,0.0308937006,0.0367099652,1226.2762518989,2218.4590808440,0.0298097898
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-19,144,0.0288440125,0.0336305383,1120.3628540039,1935.6365061457,0.0281710857
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-20,144,0.0195332110,0.0220263935,729.4888102214,1163.7957822485,0.0193562843
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-21,144,0.0325449653,0.0305868130,874.0431247287,1306.8304459951,0.0318417788
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-22,144,0.0288696066,0.0289214357,753.7524549696,1049.0732981236,0.0286029885
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-23,144,0.0273185075,0.0305642329,993.8876139323,1406.8369877076,0.0274650805
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-24,144,0.0187516874,0.0197013134,656.9259575738,941.5734601066,0.0187821437
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-25,144,0.0696630976,0.0603184690,1950.5917900933,4068.9529563720,0.0599858292
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-26,144,0.0303979595,0.0298597423,1004.7128363715,1880.4603090010,0.0312271038
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-27,144,0.0427810569,0.0281242302,926.1056722005,1293.4407044623,0.0404177663
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-28,144,0.0401054560,0.0325957782,944.8697916667,1198.3817837369,0.0413819573
CSA-Poincare-Shared,2018-04-01T00:00:00Z,47,2018-04-29,144,0.0339729763,0.0355372123,957.6970350477,1366.9767030727,0.0338894390
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-02,144,0.1778258719,0.1663412539,4759.6678602431,6393.5133441623,0.1542421509
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-03,144,0.0981187622,0.1008866756,3544.9357503255,4795.9979425996,0.1048876476
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-04,144,0.0391391764,0.0398473940,1439.3453436957,2067.3878523620,0.0403666177
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-05,144,0.0258805631,0.0274038984,992.6583930122,1509.1976265402,0.0257315048
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-06,144,0.0353136074,0.0384044044,1348.7251247830,1868.8014949410,0.0350660112
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-07,144,0.0836262304,0.0933929330,2821.2067192925,3885.7498424319,0.0787229817
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-08,144,0.0356709735,0.0368598925,1015.8034803602,1473.4767406875,0.0349350315
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-09,144,0.0928622720,0.0975126996,3353.1550021701,4372.7527032869,0.0990209394
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-10,144,0.0335231937,0.0310823709,1105.1264851888,1353.7709210900,0.0332866226
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-11,144,0.0202190816,0.0217036811,781.3601684570,1165.1272796468,0.0203773114
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-12,144,0.0151847399,0.0152686542,549.3658582899,796.4840657759,0.0152607868
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-13,144,0.0164417832,0.0189047986,665.1212429470,1009.9528783428,0.0162973299
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-14,144,0.0230414971,0.0235810740,711.4096001519,995.9848874738,0.0228292693
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-15,144,0.0283857796,0.0260973251,717.3252563477,946.3905693283,0.0285208526
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-16,144,0.0298190633,0.0287196621,969.0480550130,1281.5652991118,0.0300181594
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-17,144,0.0296068026,0.0314619414,1067.7636650933,1621.5222025882,0.0293684044
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-18,144,0.0292135335,0.0349552659,1167.6614854601,2068.5557119756,0.0283232360
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-19,144,0.0254833304,0.0293210487,976.7971462674,1740.8980493486,0.0249289658
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-20,144,0.0179212400,0.0190915278,632.2894354926,995.5594921685,0.0177808425
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-21,144,0.0310128470,0.0301336326,861.0931260851,1305.2201566788,0.0304162457
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-22,144,0.0270711330,0.0270261500,704.3573879666,1013.9498217535,0.0268140589
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-23,144,0.0314936861,0.0344013943,1118.6644151476,1604.6860456253,0.0320049312
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-24,144,0.0224767929,0.0233062630,777.1303778754,1082.9150614519,0.0228076354
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-25,144,0.0670746653,0.0582260779,1882.9275919596,3947.7394356853,0.0580299361
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-26,144,0.0304400441,0.0307596854,1034.9938897027,1885.3476035645,0.0313756449
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-27,144,0.0433181267,0.0293829611,967.5545518663,1321.0193002978,0.0408453474
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-28,144,0.0357175383,0.0273929587,794.0531141493,1011.4430720419,0.0370891958
CSA-Poincare-Shared,2018-04-01T00:00:00Z,59,2018-04-29,144,0.0330865219,0.0340932406,918.7832505968,1295.2486410360,0.0327231400
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-02,144,0.1786133727,0.1652230761,4727.6724582248,6411.1674022883,0.1546142470
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-03,144,0.0893196378,0.0937273300,3293.3721042209,4464.4361691339,0.0946761775
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-04,144,0.0357106675,0.0371226351,1340.9231228299,2013.5166961665,0.0368458638
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-05,144,0.0269001630,0.0288650603,1045.5864325629,1626.9447779520,0.0268899059
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-06,144,0.0367772518,0.0394181030,1384.3252292209,1930.3148354580,0.0367133725
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-07,144,0.0798784655,0.0898178618,2713.2112358941,3742.0099488262,0.0753649519
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-08,144,0.0353169367,0.0368474109,1015.4595065647,1474.6531025204,0.0349198347
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-09,144,0.1023452436,0.1080328284,3714.9091389974,4956.2346117344,0.1103501872
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-10,144,0.0354135012,0.0327195950,1163.3376057943,1451.2098675421,0.0351714624
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-11,144,0.0164491557,0.0182737649,657.8788180881,940.3559667863,0.0164584246
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-12,144,0.0165211835,0.0161762316,582.0204739041,799.3635893132,0.0165358795
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-13,144,0.0197386807,0.0211835644,745.2943047418,993.1634682576,0.0196284087
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-14,144,0.0258209694,0.0265540308,801.0997450087,1128.9228051892,0.0256028362
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-15,144,0.0283856318,0.0259582824,713.5034518772,962.4155027444,0.0285809014
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-16,144,0.0287001259,0.0276523731,933.0359903971,1258.6389758815,0.0286951448
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-17,144,0.0287770171,0.0314065062,1065.8822903103,1624.9588625007,0.0284216013
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-18,144,0.0321177769,0.0377420365,1260.7520277235,2229.8191081742,0.0310253080
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-19,144,0.0261132111,0.0304899771,1015.7386542426,1756.6643153183,0.0254905395
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-20,144,0.0185275130,0.0202601677,670.9934421115,1021.6830543585,0.0184359568
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-21,144,0.0304873132,0.0285218505,815.0351359049,1143.3630577930,0.0300236608
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-22,144,0.0272663886,0.0265327815,691.4991861979,947.4418971591,0.0270527162
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-23,144,0.0274608868,0.0299962821,975.4189927843,1507.9611452196,0.0279393268
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-24,144,0.0191164110,0.0196936133,656.6692030165,919.0778441131,0.0193627157
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-25,144,0.0680399897,0.0594607979,1922.8562350803,4049.8443688337,0.0584931557
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-26,144,0.0328802214,0.0330386103,1111.6745605469,2044.6823813247,0.0339633572
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-27,144,0.0440106462,0.0286347539,942.9167616102,1309.2032771844,0.0414690669
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-28,144,0.0435825386,0.0367679559,1065.8107503255,1300.5271242290,0.0451121062
CSA-Poincare-Shared,2018-04-01T00:00:00Z,71,2018-04-29,144,0.0342411477,0.0380744979,1026.0746799045,1571.0134109789,0.0344047888
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-02,144,0.1711222628,0.1535643851,4394.0721299913,5879.6166791815,0.1484686229
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-03,144,0.0856960484,0.0860332011,3023.0173475477,4128.6972906677,0.0905129505
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-04,144,0.0298187082,0.0291882635,1054.3221774631,1523.9044466522,0.0304954704
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-05,144,0.0276020300,0.0290489461,1052.2473754883,1642.3435573450,0.0274759272
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-06,144,0.0361030233,0.0388240766,1363.4636027018,1874.9661090046,0.0358109045
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-07,144,0.0827543139,0.0946616615,2859.5323757595,4071.5573292466,0.0777515237
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-08,144,0.0450243688,0.0504527203,1390.4014756944,1923.8599785271,0.0438504135
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-09,144,0.0918149990,0.0968850641,3331.5725911458,4257.0586652174,0.0974740612
TargetSelfContext-Matched,2018-04-01T00:00:00Z,11,2018-04-10,144,0.0347255149,0.0310133619,1102.6728854709,1370.1647700324,0.0346281673
