protocol,scenario,method,seed_index,scheme,reference_point,clip,hypervolume,below_zero_coordinates,above_one_coordinates,out_of_bounds_points,front_size,front_objectives_sha256
matched_evaluation,local_move_explainability,Pareto Local Search,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1206300538,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,Pareto Local Search,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1206300538,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,Pareto Local Search,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1645625478,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,Pareto Local Search,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0075089308,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,Pareto Local Search,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0218863449,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,Pareto Local Search,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0801184507,0,0,0,40,0add4b28570f77599ece2fa791c19a042fd1d79fd8529fd41c9f05ed8103ac85
matched_evaluation,local_move_explainability,BiLo-NSGA,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1439331803,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,BiLo-NSGA,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1439331803,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,BiLo-NSGA,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1863517434,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,BiLo-NSGA,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0074476217,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,BiLo-NSGA,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0218552902,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,BiLo-NSGA,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0802659303,0,0,0,39,55d8cbaf487da1d6a82b06257b024ff3118cbec8e839bd2128dc5e91f827f8c8
matched_evaluation,local_move_explainability,NSGA-II,17,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1756299948,4,0,4,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,NSGA-II,17,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2070905028,4,0,4,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,NSGA-II,17,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2522346893,0,0,0,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,NSGA-II,17,analytic_ref1p05_unclipped,1.0500000000,0,0.0090386303,0,0,0,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,NSGA-II,17,analytic_ref1p1_unclipped,1.1000000000,0,0.0256918839,0,0,0,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,NSGA-II,17,analytic_ref1p2_unclipped,1.2000000000,0,0.0909847982,0,0,0,38,b58d1430999868871a36604cacf700c7c54ff9cc8b5673ce904269c0fb123a15
matched_evaluation,local_move_explainability,BiLo-NSGA,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1686216523,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,BiLo-NSGA,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1686216523,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,BiLo-NSGA,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2114062254,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,BiLo-NSGA,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0078121351,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,BiLo-NSGA,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0226071448,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,BiLo-NSGA,18,analytic_ref1p2_unclipped,1.2000000000,0,0.0821631998,0,0,0,39,fada74042e4e79f0c13b961b4ee4742c02808c915888b3ac8a4a6063bc55efb1
matched_evaluation,local_move_explainability,NSGA-II,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1726334608,5,0,5,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,NSGA-II,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2199336081,5,0,5,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,NSGA-II,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2679753765,2,0,2,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,NSGA-II,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0090766221,0,0,0,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,NSGA-II,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0259737333,0,0,0,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,NSGA-II,18,analytic_ref1p2_unclipped,1.2000000000,0,0.0919943266,0,0,0,39,673d70d37529e804389a788a84a766fffbbd5980d7ba4370960e639543b490ca
matched_evaluation,local_move_explainability,Pareto Local Search,18,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1544428997,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,Pareto Local Search,18,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1544428997,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,Pareto Local Search,18,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1974665640,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,Pareto Local Search,18,analytic_ref1p05_unclipped,1.0500000000,0,0.0076543291,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,Pareto Local Search,18,analytic_ref1p1_unclipped,1.1000000000,0,0.0223150805,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,Pareto Local Search,18,analytic_ref1p2_unclipped,1.2000000000,0,0.0817313671,0,0,0,40,3753fdde0961e181c1f4aab070769c4d77f66dfc31f523214eab85e25da307e8
matched_evaluation,local_move_explainability,NSGA-II,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1732346831,7,0,7,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,NSGA-II,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2330774273,7,0,7,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,NSGA-II,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2807717119,3,0,3,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,NSGA-II,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0092538406,0,0,0,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,NSGA-II,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0264658948,0,0,0,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,NSGA-II,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0936387799,0,0,0,39,e0246eb22e48e8dec9a4105768d5a71dc48edb767ad60c66c665ae3e2e19880e
matched_evaluation,local_move_explainability,Pareto Local Search,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.0947484291,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,Pareto Local Search,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.0947484291,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,Pareto Local Search,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1395017401,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,Pareto Local Search,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0060267135,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,Pareto Local Search,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0186800177,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,Pareto Local Search,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0722798071,0,0,0,40,e7d67fa9b4a3e16b107fc36dc0c52b58af2a8187e7e411b1d887f914562b1b1f
matched_evaluation,local_move_explainability,BiLo-NSGA,19,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1766885944,2,0,2,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,BiLo-NSGA,19,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1891932800,2,0,2,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,BiLo-NSGA,19,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2333704913,0,0,0,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,BiLo-NSGA,19,analytic_ref1p05_unclipped,1.0500000000,0,0.0079460240,0,0,0,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,BiLo-NSGA,19,analytic_ref1p1_unclipped,1.1000000000,0,0.0232307267,0,0,0,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,BiLo-NSGA,19,analytic_ref1p2_unclipped,1.2000000000,0,0.0849254057,0,0,0,39,2f872b8fa4a417373d6c266aef6e4c45d41131b17e22592dfc1fd2c8703aa1d6
matched_evaluation,local_move_explainability,Pareto Local Search,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1046497855,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,Pareto Local Search,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1046497855,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,Pareto Local Search,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1491168299,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,Pareto Local Search,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0061894792,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,Pareto Local Search,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0190654729,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,Pareto Local Search,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0733541359,0,0,0,40,2ee5f6db00d3de020a88bb0814ee2c09d0b6aafc3726ca275e7281ce14930b92
matched_evaluation,local_move_explainability,BiLo-NSGA,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1552350149,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,BiLo-NSGA,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1552350149,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,BiLo-NSGA,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1978774174,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,BiLo-NSGA,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0077309720,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,BiLo-NSGA,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0224725799,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,BiLo-NSGA,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0819917794,0,0,0,38,44d56be14a3091bb3bbcb96955fb4b328a2e2e316c751f40964627d87cbd1dfb
matched_evaluation,local_move_explainability,NSGA-II,20,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1734563420,4,0,4,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,NSGA-II,20,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1954312449,4,0,4,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,NSGA-II,20,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2416683392,0,0,0,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,NSGA-II,20,analytic_ref1p05_unclipped,1.0500000000,0,0.0085509882,0,0,0,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,NSGA-II,20,analytic_ref1p1_unclipped,1.1000000000,0,0.0244309073,0,0,0,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,NSGA-II,20,analytic_ref1p2_unclipped,1.2000000000,0,0.0871867568,0,0,0,38,289866bbb8f6de98c4279cee71c66151d976fec1a778aab166d8622b1be7c1ff
matched_evaluation,local_move_explainability,BiLo-NSGA,21,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1601774759,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,BiLo-NSGA,21,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1601774759,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,BiLo-NSGA,21,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2025153720,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,BiLo-NSGA,21,analytic_ref1p05_unclipped,1.0500000000,0,0.0083708626,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,BiLo-NSGA,21,analytic_ref1p1_unclipped,1.1000000000,0,0.0237080919,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,BiLo-NSGA,21,analytic_ref1p2_unclipped,1.2000000000,0,0.0844062095,0,0,0,39,aa51caab77058dcddf365e0b399069d192b4d15924a925b09a8b931727b9627e
matched_evaluation,local_move_explainability,NSGA-II,21,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1747222788,3,0,3,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,NSGA-II,21,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2136680423,3,0,3,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,NSGA-II,21,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2600226445,2,0,2,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,NSGA-II,21,analytic_ref1p05_unclipped,1.0500000000,0,0.0090311424,0,0,0,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,NSGA-II,21,analytic_ref1p1_unclipped,1.1000000000,0,0.0255236139,0,0,0,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,NSGA-II,21,analytic_ref1p2_unclipped,1.2000000000,0,0.0899585887,0,0,0,38,946046cf9a564a56653152459e897a20f06aeb79687d14685c219718e31c15b2
matched_evaluation,local_move_explainability,Pareto Local Search,21,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1211531393,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,Pareto Local Search,21,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1211531393,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,Pareto Local Search,21,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1656993170,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,Pareto Local Search,21,analytic_ref1p05_unclipped,1.0500000000,0,0.0070399933,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,Pareto Local Search,21,analytic_ref1p1_unclipped,1.1000000000,0,0.0209441399,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,Pareto Local Search,21,analytic_ref1p2_unclipped,1.2000000000,0,0.0780921273,0,0,0,40,2da2e9c445335fed032cae028cf8c893a12acdec326c64c505d91072b22a33e5
matched_evaluation,local_move_explainability,NSGA-II,22,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1727996662,6,0,6,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,NSGA-II,22,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2201983925,6,0,6,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,NSGA-II,22,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2680002602,2,0,2,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,NSGA-II,22,analytic_ref1p05_unclipped,1.0500000000,0,0.0086181507,0,0,0,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,NSGA-II,22,analytic_ref1p1_unclipped,1.1000000000,0,0.0250051264,0,0,0,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,NSGA-II,22,analytic_ref1p2_unclipped,1.2000000000,0,0.0899235228,0,0,0,39,291af76a6afe9b39146264cf818a94a115eab711740bce195610caa430c5fba0
matched_evaluation,local_move_explainability,Pareto Local Search,22,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1284487395,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,Pareto Local Search,22,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1284487395,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,Pareto Local Search,22,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1723776232,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,Pareto Local Search,22,analytic_ref1p05_unclipped,1.0500000000,0,0.0076436863,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,Pareto Local Search,22,analytic_ref1p1_unclipped,1.1000000000,0,0.0221307114,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,Pareto Local Search,22,analytic_ref1p2_unclipped,1.2000000000,0,0.0806103018,0,0,0,40,042f12fbfc711f5d9c787b17769dc22bcf150798c06881dac3ffce029673394a
matched_evaluation,local_move_explainability,BiLo-NSGA,22,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1681452792,0,0,0,39,7001fa299aa7e34aed36077bd7984257b3d57b6b5fd11fa142ed8d3883d08fe7
matched_evaluation,local_move_explainability,BiLo-NSGA,22,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1681452792,0,0,0,39,7001fa299aa7e34aed36077bd7984257b3d57b6b5fd11fa142ed8d3883d08fe7
matched_evaluation,local_move_explainability,BiLo-NSGA,22,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2123924676,0,0,0,39,7001fa299aa7e34aed36077bd7984257b3d57b6b5fd11fa142ed8d3883d08fe7
matched_evaluation,local_move_explainability,BiLo-NSGA,22,analytic_ref1p05_unclipped,1.0500000000,0,0.0073343348,0,0,0,39,7001fa299aa7e34aed36077bd7984257b3d57b6b5fd11fa142ed8d3883d08fe7
matched_evaluation,local_move_explainability,BiLo-NSGA,22,analytic_ref1p1_unclipped,1.1000000000,0,0.0217651863,0,0,0,39,7001fa299aa7e34aed36077bd7984257b3d57b6b5fd11fa142ed8d3883d08fe7
