protocol,scenario,method,seed_index,seed_value,execution_order_within_seed,candidate_pool_size,budget,hypervolume,search_runtime_s,total_run_runtime_s,target_search_runtime_s,deadline_overshoot_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,accepted_local_moves,repair_drops,generations_or_steps,final_population_size,final_population_feasibility_rate,feasible_front_nonempty,feasible_front_size,front_objectives_sha256
matched_time,renewable_accommodation_review,NSGA-II,6,950661,1,40,1020.0000000000,0.1749696400,0.2001658001,0.2022275000,0.2000000000,0.0001658001,3280,0,3280,0,0,81,40,1.0000000000,1,38,2e0200a5bf9ad83c9875163f6b974e9de0d6b0ec5b9b2b744963186a7c83040e
matched_time,renewable_accommodation_review,Pareto Local Search,6,950661,2,40,1020.0000000000,0.1156065330,0.2000178000,0.2019730001,0.2000000000,0.0000178000,40,2556,2596,0,28,2556,40,1.0000000000,1,40,9da701493c13afc6fc9ec9eff575b12e588a89c7900108a89a970fb17ebb4469
matched_time,renewable_accommodation_review,NSGA-II,7,958580,0,40,1020.0000000000,0.1770017465,0.2003964999,0.2025913000,0.2000000000,0.0003964999,3360,0,3360,0,0,83,40,1.0000000000,1,38,36dad017631e8b193f469b59b1c6ac7470e4adcd4ecfcb9c8534822b0a8ca706
matched_time,renewable_accommodation_review,Pareto Local Search,7,958580,1,40,1020.0000000000,0.1374076081,0.2000094000,0.2021199000,0.2000000000,0.0000094000,40,2567,2607,0,11,2567,40,1.0000000000,1,40,7ae732a2e07489a5d1a952a0ff3dc45e414795f32372a5a8708afe041271488b
matched_time,renewable_accommodation_review,BiLo-NSGA,7,958580,2,40,1020.0000000000,0.1738224865,0.2007267000,0.2027837000,0.2000000000,0.0007267000,1720,4716,6436,3898,588,42,40,1.0000000000,1,39,3ff8db21085b991b5156d78c9245b0cc8603dc4316b8a69bddc12915941c4fe4
matched_time,renewable_accommodation_review,Pareto Local Search,8,966499,0,40,1020.0000000000,0.1259536294,0.2000184001,0.2021350000,0.2000000000,0.0000184001,40,2573,2613,0,11,2573,40,1.0000000000,1,40,93338dee58499f70bcf00e716815f2993e2fec6b472794e2a56764201aa6ecd4
matched_time,renewable_accommodation_review,BiLo-NSGA,8,966499,1,40,1020.0000000000,0.1709785421,0.2005304000,0.2026605001,0.2000000000,0.0005304000,1658,4693,6351,3893,644,41,40,1.0000000000,1,39,476378875f1070a71a85dcffa5d03089330b6b2fa8f8dd2cf334cd8762687d1e
matched_time,renewable_accommodation_review,NSGA-II,8,966499,2,40,1020.0000000000,0.1775782764,0.2005616000,0.2026956001,0.2000000000,0.0005616000,3380,0,3380,0,0,84,40,1.0000000000,1,38,c4137c27859db00cd4f1d54ac13846e60df66e2f556859ea8346fa5340b746ce
matched_time,renewable_accommodation_review,BiLo-NSGA,9,974418,0,40,1020.0000000000,0.1709410767,0.2007372000,0.2026246000,0.2000000000,0.0007372000,1640,4573,6213,3792,557,40,40,1.0000000000,1,39,81e5d0613067e10b63b563bb1a6b838d0f6246bd159362370d9fe09a6c22ce4a
matched_time,renewable_accommodation_review,NSGA-II,9,974418,1,40,1020.0000000000,0.1755387340,0.2002413000,0.2023912000,0.2000000000,0.0002413000,3240,0,3240,0,0,80,40,1.0000000000,1,38,3e8e82f11b2e61ded6af1df1bc07927cd0f66f0f5a9b2b64a58431c0828b2ec0
matched_time,renewable_accommodation_review,Pareto Local Search,9,974418,2,40,1020.0000000000,0.1126649182,0.2000302001,0.2023853001,0.2000000000,0.0000302001,40,2570,2610,0,29,2570,40,1.0000000000,1,40,234d929c9b2a2e7894ec491298aa43bd2e8fcd88585d47097a8e436fcf1b3e0f
matched_time,renewable_accommodation_review,NSGA-II,10,982337,0,40,1020.0000000000,0.1768705305,0.2005329001,0.2027661001,0.2000000000,0.0005329001,3338,0,3338,0,0,83,40,1.0000000000,1,39,825983ed690f0f947cc4f81de97bfd89a29ef7c2d949ab90ffd3474a48b0a88d
matched_time,renewable_accommodation_review,Pareto Local Search,10,982337,1,40,1020.0000000000,0.1211503172,0.2000127999,0.2023267000,0.2000000000,0.0000127999,40,2561,2601,0,30,2561,40,1.0000000000,1,40,5e39dfbc9d94cab1094ddcf3de61a312e8fb02ce2682bf723af3a18dcd1b000d
matched_time,renewable_accommodation_review,BiLo-NSGA,10,982337,2,40,1020.0000000000,0.1769437102,0.2009495001,0.2031021001,0.2000000000,0.0009495001,1640,4611,6251,3841,564,40,40,1.0000000000,1,38,17fc5b14f7b6aa4dcef3a7d219c98711d9f505ff9ae692430a436f251c149bc4
matched_time,renewable_accommodation_review,Pareto Local Search,11,990256,0,40,1020.0000000000,0.1227045740,0.2000457001,0.2022892000,0.2000000000,0.0000457001,40,2581,2621,0,28,2581,40,1.0000000000,1,40,df683d2c0c2495f5ded956a7ca2809d65ca6c3ed641c58c2b0d29f794ad5463d
matched_time,renewable_accommodation_review,BiLo-NSGA,11,990256,1,40,1020.0000000000,0.1728098220,0.2007406000,0.2026995000,0.2000000000,0.0007406000,1680,4712,6392,3901,520,41,40,1.0000000000,1,39,cf48bc56a3bfd5ecc224c1826f2d256e3af9452b331e709ad4cd90adcda21436
matched_time,renewable_accommodation_review,NSGA-II,11,990256,2,40,1020.0000000000,0.1752622835,0.2006225999,0.2028760000,0.2000000000,0.0006225999,3360,0,3360,0,0,83,40,1.0000000000,1,39,d4f0455619d8fc967ce1e717a0c9be6ca65f61aa575b8a951954298e58b58a5b
matched_time,renewable_accommodation_review,BiLo-NSGA,12,998175,0,40,1020.0000000000,0.1756856971,0.2004063000,0.2025880000,0.2000000000,0.0004063000,1604,4728,6332,3956,499,40,40,1.0000000000,1,39,db4af0e0999ad2fba68a2df62a36209f9c3474cf4db79a16f4c58d13b15b2f7e
matched_time,renewable_accommodation_review,NSGA-II,12,998175,1,40,1020.0000000000,0.1757483987,0.2005361001,0.2030197000,0.2000000000,0.0005361001,3336,0,3336,0,0,83,40,1.0000000000,1,39,cf2c34cdac514448b1d9cc97df1968f1b64be58c9b06848ec1d8433a661819cc
matched_time,renewable_accommodation_review,Pareto Local Search,12,998175,2,40,1020.0000000000,0.1215721887,0.2000403999,0.2024508000,0.2000000000,0.0000403999,40,2607,2647,0,21,2607,40,1.0000000000,1,40,7c95b2cef7c6eab441ae558708b2de3b9743b010b1bbec054c40b4c793fa6cd4
matched_time,renewable_accommodation_review,NSGA-II,13,1006094,0,40,1020.0000000000,0.1761161330,0.2006478000,0.2027200999,0.2000000000,0.0006478000,3310,0,3310,0,0,82,40,1.0000000000,1,39,7681fcc1f7e5a06dd186fd06aeff92891b6b953b97a45543231172f98e9f75d9
matched_time,renewable_accommodation_review,Pareto Local Search,13,1006094,1,40,1020.0000000000,0.1201702668,0.2000145999,0.2019785000,0.2000000000,0.0000145999,40,2551,2591,0,15,2551,40,1.0000000000,1,40,37b1cc582faae0411ec9bedf23141509ffee435292df80b1018db7fc7a80dd32
matched_time,renewable_accommodation_review,BiLo-NSGA,13,1006094,2,40,1020.0000000000,0.1712642631,0.2007444000,0.2026823000,0.2000000000,0.0007444000,1600,4505,6105,3736,549,39,40,1.0000000000,1,38,d7b5bc62724a66a71bed1f84cf1ca530d3db557449c8d8af27228966c8a30959
matched_time,renewable_accommodation_review,Pareto Local Search,14,1014013,0,40,1020.0000000000,0.1250617513,0.2000176000,0.2021630000,0.2000000000,0.0000176000,40,2566,2606,0,30,2566,40,1.0000000000,1,40,16af748786cdba087d3994542232301cb9909fedac952966b265ac9adbc9b8f7
matched_time,renewable_accommodation_review,BiLo-NSGA,14,1014013,1,40,1020.0000000000,0.1781312361,0.2006299000,0.2027182000,0.2000000000,0.0006299000,1628,4721,6349,3948,604,40,40,1.0000000000,1,38,43d929362887d04b8404999aefb33b0b629d7bd2e96588a174bf9b5baf83cea1
matched_time,renewable_accommodation_review,NSGA-II,14,1014013,2,40,1020.0000000000,0.1747283150,0.2007554000,0.2025693000,0.2000000000,0.0007554000,3317,0,3317,0,0,82,40,1.0000000000,1,38,9983c1394aa98755f618eafe51f9389362f91f4ac44387c6cfcc72f72bc4ba34
matched_time,renewable_accommodation_review,BiLo-NSGA,15,1021932,0,40,1020.0000000000,0.1773407486,0.2010078999,0.2032776000,0.2000000000,0.0010078999,1680,4641,6321,3837,601,41,40,1.0000000000,1,38,51fca7d10c7f7643c5e6fb0c031e2e02377738f84f74207711202bdfb3cf67a1
matched_time,renewable_accommodation_review,NSGA-II,15,1021932,1,40,1020.0000000000,0.1765603498,0.2001937000,0.2022728000,0.2000000000,0.0001937000,3360,0,3360,0,0,83,40,1.0000000000,1,39,d0f41d4fbd0bbb09230fc02f17a9696d3b5d7bc6e8e43622188e01598918cff6
matched_time,renewable_accommodation_review,Pareto Local Search,15,1021932,2,40,1020.0000000000,0.1329345145,0.2000268000,0.2020021001,0.2000000000,0.0000268000,40,2500,2540,0,31,2500,40,1.0000000000,1,40,fd096abe55349a23835013f54632be0ada2e0c60abcc7b5bbda9d4cc3ac6cc49
matched_time,renewable_accommodation_review,NSGA-II,16,1029851,0,40,1020.0000000000,0.1755632946,0.2003925000,0.2025198999,0.2000000000,0.0003925000,3243,0,3243,0,0,81,40,1.0000000000,1,39,2ae982e014d5c2f7a379ae64a2f457564d82a0c46a180476b14439b7193c536f
matched_time,renewable_accommodation_review,Pareto Local Search,16,1029851,1,40,1020.0000000000,0.1357661202,0.2000342000,0.2022163999,0.2000000000,0.0000342000,40,2570,2610,0,8,2570,40,1.0000000000,1,40,fd4c009ce970220cc83246fd82c93e340a0a89ca07e0cdab3d2c22cf29ce9584
matched_time,renewable_accommodation_review,BiLo-NSGA,16,1029851,2,40,1020.0000000000,0.1777984983,0.2006511000,0.2025884000,0.2000000000,0.0006511000,1640,4689,6329,3893,524,40,40,1.0000000000,1,37,3a6dfa5148bbe0e7ce9bc3a51d979801d4c8cf8ca3b6d3993c998416d607eda2
matched_time,renewable_accommodation_review,Pareto Local Search,17,1037770,0,40,1020.0000000000,0.1186090278,0.2000419000,0.2019495000,0.2000000000,0.0000419000,40,2448,2488,0,33,2448,40,1.0000000000,1,40,cdb715b19c604a2167ee37be86961d44e2df12029f41993c474f702e4a7f078b
matched_time,renewable_accommodation_review,BiLo-NSGA,17,1037770,1,40,1020.0000000000,0.1691899376,0.2001268001,0.2020638000,0.2000000000,0.0001268001,1640,4662,6302,3870,676,40,40,1.0000000000,1,38,9473ec1fb0be41143769d8da3394818f92ae86ee61de88405831a8a86d2d7b6b
matched_time,renewable_accommodation_review,NSGA-II,17,1037770,2,40,1020.0000000000,0.1750425531,0.2004014001,0.2025833001,0.2000000000,0.0004014001,3203,0,3203,0,0,80,40,1.0000000000,1,37,4e0360c65a48fa3ad3bbde6b588c6167f62183307490d88710601e1f9884a222
matched_time,renewable_accommodation_review,BiLo-NSGA,18,1045689,0,40,1020.0000000000,0.1699873544,0.2008054000,0.2029768000,0.2000000000,0.0008054000,1640,4646,6286,3861,635,40,40,1.0000000000,1,38,3793c7ef5a92d662356d5a899bcedaf226e0126f551b3961d31f5aa5df2c825b
matched_time,renewable_accommodation_review,NSGA-II,18,1045689,1,40,1020.0000000000,0.1764500793,0.2005969001,0.2027224001,0.2000000000,0.0005969001,3375,0,3375,0,0,84,40,1.0000000000,1,38,dde1606580b1a092eaf275db447237e5d25cbe42f70c606d1c3dc90fc2bbbd64
matched_time,renewable_accommodation_review,Pareto Local Search,18,1045689,2,40,1020.0000000000,0.1205963882,0.2000462000,0.2023193999,0.2000000000,0.0000462000,40,2614,2654,0,5,2614,40,1.0000000000,1,40,70ad54de02291cc8d21fd278da91f2af62536da9bd0bb1cbef34621120be4201
matched_time,renewable_accommodation_review,NSGA-II,19,1053608,0,40,1020.0000000000,0.1756372340,0.2005423000,0.2026442999,0.2000000000,0.0005423000,3377,0,3377,0,0,84,40,1.0000000000,1,38,f06582e971cfd545c8a488320a2950b41ff96c829988914e3119cb3a0874fcb7
matched_time,renewable_accommodation_review,Pareto Local Search,19,1053608,1,40,1020.0000000000,0.1160977243,0.2000128999,0.2021859000,0.2000000000,0.0000128999,40,2592,2632,0,26,2592,40,1.0000000000,1,40,1d8b643b0865331ccdce2e170f42413ee08b6fed8913533ab51a72b84f11798e
matched_time,renewable_accommodation_review,BiLo-NSGA,19,1053608,2,40,1020.0000000000,0.1771890175,0.2007629001,0.2029401000,0.2000000000,0.0007629001,1680,4639,6319,3834,579,41,40,1.0000000000,1,39,8f20340efc7739803ccf179d4ac75e6c96b7629ae0ce764df93c27358a76aef8
matched_time,renewable_accommodation_review,Pareto Local Search,20,1061527,0,40,1020.0000000000,0.1256918948,0.2000423999,0.2022318000,0.2000000000,0.0000423999,40,2574,2614,0,14,2574,40,1.0000000000,1,40,2c291fe22f7971a458ff72d23ff3e1186db8780f727f6f18d0e14a9be6f5f29d
matched_time,renewable_accommodation_review,BiLo-NSGA,20,1061527,1,40,1020.0000000000,0.1772237772,0.2007437000,0.2051526000,0.2000000000,0.0007437000,1640,4676,6316,3917,625,40,40,1.0000000000,1,39,0e9b43069034d8080ec330a1cc879300a3ebefb20c851bb5af582bfe182b8b1e
matched_time,renewable_accommodation_review,NSGA-II,20,1061527,2,40,1020.0000000000,0.1758975685,0.2001011999,0.2021186999,0.2000000000,0.0001011999,3200,0,3200,0,0,79,40,1.0000000000,1,38,85c6b37f0891af0f06b1776b77e945be306838d5fdb903e4d848286eeb2da753
matched_time,renewable_accommodation_review,BiLo-NSGA,21,1069446,0,40,1020.0000000000,0.1763261760,0.2008102001,0.2029147000,0.2000000000,0.0008102001,1640,4605,6245,3826,663,40,40,1.0000000000,1,39,634539afc041e050905b1de4ca1ad34a9d945a162ab7b706aaf66eb0cdb6de72
matched_time,renewable_accommodation_review,NSGA-II,21,1069446,1,40,1020.0000000000,0.1765478298,0.2005190001,0.2026904001,0.2000000000,0.0005190001,3255,0,3255,0,0,81,40,1.0000000000,1,39,2b8d35318419ad5c1308b0b172727190ffa253a48ad42311594966278a0731db
matched_time,renewable_accommodation_review,Pareto Local Search,21,1069446,2,40,1020.0000000000,0.1201773728,0.2000634001,0.2022711000,0.2000000000,0.0000634001,40,2570,2610,0,38,2570,40,1.0000000000,1,40,5dc4e658e9d7b8124100b3ec47c7007169187d1aba8b21c5fe8775cbf345a8e5
matched_time,renewable_accommodation_review,NSGA-II,22,1077365,0,40,1020.0000000000,0.1735320495,0.2000115000,0.2020807001,0.2000000000,0.0000115000,3360,0,3360,0,0,83,40,1.0000000000,1,39,5c99bc59082f178453401ad7029dfe1c702b30c38fcd2338e57c0b1d29f481ef
matched_time,renewable_accommodation_review,Pareto Local Search,22,1077365,1,40,1020.0000000000,0.1333711239,0.2000145001,0.2023782000,0.2000000000,0.0000145001,40,2543,2583,0,11,2543,40,1.0000000000,1,40,cdeaad78e13f3bbbcb63c1cfb771f142eb95eb5704b3f2d2300cbe05c5ce3be0
matched_time,renewable_accommodation_review,BiLo-NSGA,22,1077365,2,40,1020.0000000000,0.1760581343,0.2004803000,0.2024463001,0.2000000000,0.0004803000,1640,4680,6320,3885,634,40,40,1.0000000000,1,39,449e76b47185aaa1716b44219934a40beaaffbc70118b89ffd1879f92ab71e27
matched_time,renewable_accommodation_review,Pareto Local Search,23,1085284,0,40,1020.0000000000,0.1280074044,0.2000501000,0.2024642000,0.2000000000,0.0000501000,40,2585,2625,0,7,2585,40,1.0000000000,1,39,d168fc3e461d95050139b119fe216e7e7cba6e3717bb21fe2e4a1e7b05dc70cf
matched_time,renewable_accommodation_review,BiLo-NSGA,23,1085284,1,40,1020.0000000000,0.1769595371,0.2006704999,0.2028115999,0.2000000000,0.0006704999,1712,4672,6384,3851,607,42,40,1.0000000000,1,39,afbe1a41f49bb2a3ea6f8e3238f1a444b7e7695e155f412c6dce21afce15e155
matched_time,renewable_accommodation_review,NSGA-II,23,1085284,2,40,1020.0000000000,0.1744569736,0.2000897001,0.2021016000,0.2000000000,0.0000897001,3360,0,3360,0,0,83,40,1.0000000000,1,38,0d4a6336d386688721b34cea5737c38582b1ecfe1099e190aa5b080cd8ffe75c
matched_time,renewable_accommodation_review,BiLo-NSGA,24,1093203,0,40,1020.0000000000,0.1772698461,0.2007410000,0.2029129000,0.2000000000,0.0007410000,1640,4678,6318,3904,682,40,40,1.0000000000,1,38,296a6acc1fc65b81f495b2df075d9b31893e10296f1b8da4fa290b40bc418151
matched_time,renewable_accommodation_review,NSGA-II,24,1093203,1,40,1020.0000000000,0.1772390847,0.2006503000,0.2027312000,0.2000000000,0.0006503000,3360,0,3360,0,0,83,40,1.0000000000,1,38,2bb2928afc71023dd310ed3f54daa3169ae79b1e247605e4435871c1a826bd90
matched_time,renewable_accommodation_review,Pareto Local Search,24,1093203,2,40,1020.0000000000,0.1546005948,0.2000490001,0.2022014001,0.2000000000,0.0000490001,40,2532,2572,0,32,2532,40,1.0000000000,1,40,881088a7239c83980889b17f116d832dd2a2392045b2bad4d5b55bea5ff39120
matched_time,renewable_accommodation_review,NSGA-II,25,1101122,0,40,1020.0000000000,0.1753342668,0.2000582000,0.2021722001,0.2000000000,0.0000582000,3360,0,3360,0,0,83,40,1.0000000000,1,39,9b29a3d92a9df349985b63f5d44bc72f959a90402d6c097b38a5cdd3ba8b6438
matched_time,renewable_accommodation_review,Pareto Local Search,25,1101122,1,40,1020.0000000000,0.1200002364,0.2000332000,0.2021977000,0.2000000000,0.0000332000,40,2573,2613,0,24,2573,40,1.0000000000,1,40,640367fe77819ebfba72138f8b152c69c64f6ac471d11bed350432e7152c46b9
matched_time,renewable_accommodation_review,BiLo-NSGA,25,1101122,2,40,1020.0000000000,0.1780239816,0.2007196001,0.2029438000,0.2000000000,0.0007196001,1717,4568,6285,3750,635,42,40,1.0000000000,1,39,619effec6b3dc5b573c00f6907a96635adbf2990e5914f33519801b7dfecc646
matched_time,renewable_accommodation_review,Pareto Local Search,26,1109041,0,40,1020.0000000000,0.1193067303,0.2000180000,0.2020054000,0.2000000000,0.0000180000,40,2575,2615,0,25,2575,40,1.0000000000,1,40,c16d1c80e1304ea40a36972af08e186646913078be3119409ce38ccaea65a7d9
matched_time,renewable_accommodation_review,BiLo-NSGA,26,1109041,1,40,1020.0000000000,0.1733290634,0.2007446999,0.2028252999,0.2000000000,0.0007446999,1640,4645,6285,3849,645,40,40,1.0000000000,1,38,b0175046b947c719011b4346fa6ed3917148d41a6fb01dbbbfbf21d4dc941cd8
matched_time,renewable_accommodation_review,NSGA-II,26,1109041,2,40,1020.0000000000,0.1763002573,0.2005273000,0.2028415999,0.2000000000,0.0005273000,3378,0,3378,0,0,84,40,1.0000000000,1,39,9e6e185c6b3b45a599e7ca0294840ad31fe79b7a29b47fe6813c94b6c6debc76
matched_time,renewable_accommodation_review,BiLo-NSGA,27,1116960,0,40,1020.0000000000,0.1774802592,0.2008630000,0.2031461999,0.2000000000,0.0008630000,1680,4555,6235,3746,699,41,40,1.0000000000,1,38,726fee1657d9ffbc839340cddbae4afd28a7e997189d69145f9d154e0ccae0f4
matched_time,renewable_accommodation_review,NSGA-II,27,1116960,1,40,1020.0000000000,0.1757040456,0.2006291000,0.2027837000,0.2000000000,0.0006291000,3346,0,3346,0,0,83,40,1.0000000000,1,39,2f8f90a9604a32f516ed27ce00ca3cb69eb35021aec1a92bcb50d5d63935eb81
matched_time,renewable_accommodation_review,Pareto Local Search,27,1116960,2,40,1020.0000000000,0.1219039181,0.2000150001,0.2023739000,0.2000000000,0.0000150001,40,2584,2624,0,12,2584,40,1.0000000000,1,40,4b6d772f080825cf399048803bf94c3a4bd08baf99da6ca2ae3f4e9f8a4050c6
matched_time,renewable_accommodation_review,NSGA-II,28,1124879,0,40,1020.0000000000,0.1741636775,0.2004415999,0.2025086000,0.2000000000,0.0004415999,3360,0,3360,0,0,83,40,1.0000000000,1,38,bd2c75a26c08d44c1098c2331608ff2c6f6bc3888504cdc5295474d9bc990727
matched_time,renewable_accommodation_review,Pareto Local Search,28,1124879,1,40,1020.0000000000,0.1358378142,0.2000408000,0.2024383000,0.2000000000,0.0000408000,40,2515,2555,0,18,2515,40,1.0000000000,1,40,63ea25c4c7fe140f779e5149ec48f4ff3f553cb626dab272d87bc825399ebf7e
matched_time,renewable_accommodation_review,BiLo-NSGA,28,1124879,2,40,1020.0000000000,0.1760861716,0.2007547000,0.2030100001,0.2000000000,0.0007547000,1640,4750,6390,3955,519,40,40,1.0000000000,1,39,2dbd76a1b0ed6c38b5b13fd8389afe98dfab86f328c85857432fc39151a6670d
matched_time,renewable_accommodation_review,Pareto Local Search,29,1132798,0,40,1020.0000000000,0.1258938865,0.2000276000,0.2024622001,0.2000000000,0.0000276000,40,2582,2622,0,35,2582,40,1.0000000000,1,40,b86ca9924ed8c39996f303f3ed5fc10ead73f25f315ce37288ee58ce2000449b
matched_time,renewable_accommodation_review,BiLo-NSGA,29,1132798,1,40,1020.0000000000,0.1750510828,0.2007543000,0.2029531001,0.2000000000,0.0007543000,1600,4568,6168,3798,575,39,40,1.0000000000,1,39,c455f9abd593aa470bd18e62e1636d7327970dbcaccfd475e777570791a8ef34
matched_time,renewable_accommodation_review,NSGA-II,29,1132798,2,40,1020.0000000000,0.1761396521,0.2002877999,0.2028654000,0.2000000000,0.0002877999,3320,0,3320,0,0,82,40,1.0000000000,1,39,7a969444dbb40c37d04e26968e49e7e158018e9673e5ecd55d70ef24612ce6bd
matched_time,dependency_constrained_review,BiLo-NSGA,0,901173,0,80,1020.0000000000,0.1735075215,0.2001821001,0.2017480001,0.2000000000,0.0001821001,1840,3926,5766,2897,894,45,40,1.0000000000,1,39,3d061b91c4a1cdd9f5965c6453ccefba83210f23d6fa3bd7ac2f832e50aeb6b7
matched_time,dependency_constrained_review,NSGA-II,0,901173,1,80,1020.0000000000,0.1707283152,0.2005516000,0.2019846000,0.2000000000,0.0005516000,3258,0,3258,0,0,81,40,1.0000000000,1,38,c0d38608dd42ba9baa09d6e20e0d5175efaf6ae4ee184a9316bf10dfe5a2dff1
matched_time,dependency_constrained_review,Pareto Local Search,0,901173,2,80,1020.0000000000,0.1046356388,0.2000125000,0.2019988000,0.2000000000,0.0000125000,40,2500,2540,0,49,2500,40,1.0000000000,1,40,4d6df05d1d0ea5e19634f3acd008286d2c4ce81987e57291541675dcf2078177
matched_time,dependency_constrained_review,NSGA-II,1,909092,0,80,1020.0000000000,0.1709258195,0.2001546000,0.2018885000,0.2000000000,0.0001546000,3320,0,3320,0,0,82,40,1.0000000000,1,38,4999580b819832a14e5c01a3f25ada8fc1f1cfd2d87ec8b538b1a010ceb09f09
matched_time,dependency_constrained_review,Pareto Local Search,1,909092,1,80,1020.0000000000,0.1190198561,0.2000268000,0.2018445000,0.2000000000,0.0000268000,40,2494,2534,0,79,2494,40,1.0000000000,1,40,512e1ad80d81ce06f3ae52daab807fac2afb1ef1afaece1f4b4ef3cf1855b046
matched_time,dependency_constrained_review,BiLo-NSGA,1,909092,2,80,1020.0000000000,0.1721387134,0.2007300000,0.2026433001,0.2000000000,0.0007300000,1800,3796,5596,2789,857,44,40,1.0000000000,1,39,0af9525697f487d3139412ef01fb0258b6dcbcef7f7f65385454f942094062cf
matched_time,dependency_constrained_review,Pareto Local Search,2,917011,0,80,1020.0000000000,0.1368324386,0.2000238000,0.2016440000,0.2000000000,0.0000238000,40,2471,2511,0,82,2471,40,1.0000000000,1,40,f78fa40d7f149fbacbd49fb0bbda37d1e2c7af9b56a963cc8311e92d0ae835e6
matched_time,dependency_constrained_review,BiLo-NSGA,2,917011,1,80,1020.0000000000,0.1719145811,0.2006661000,0.2022633000,0.2000000000,0.0006661000,1871,3929,5800,2915,910,46,40,1.0000000000,1,39,5a262404aa27eaa2bc695858a2492112eb042970402218364abf4ebf97f6af07
